timestamp,avg_cpu_percent,num_processes,io_bytes_sec,context_switches_sec,memory_percent,suggested_TQ_ms
2025-04-05 13:35:43,3.5,606,0,0,77.4,5
2025-04-05 13:35:44,8.2,606,0,0,77.3,5
2025-04-05 13:35:44,3.6,606,0,0,77.3,5
2025-04-05 13:35:45,6.0,606,0,190,77.2,5
2025-04-05 13:35:45,2.4,606,0,320,77.2,5
2025-04-05 13:35:46,1.2,606,0,210,77.1,5
2025-04-05 13:35:46,6.9,606,0,70,77.1,5
2025-04-05 13:35:47,2.5,606,0,0,77.1,5
2025-04-05 13:35:47,4.7,606,0,2280,77.0,5
2025-04-05 13:35:48,3.7,606,0,5370,76.9,5
2025-04-05 13:35:48,0.0,606,0,0,77.0,5
2025-04-05 13:35:49,1.2,606,0,160,76.9,5
2025-04-05 13:35:49,8.3,606,0,320,77.1,5
2025-04-05 13:35:50,3.7,606,0,60,77.1,5
2025-04-05 13:35:50,6.0,606,0,240,77.1,5
2025-04-05 13:35:51,1.1,606,0,140,77.0,5
2025-04-05 13:35:51,1.2,606,0,30,77.1,5
2025-04-05 13:35:52,7.0,606,0,0,77.1,5
2025-04-05 13:35:52,0.0,606,11182080,20,77.3,5
2025-04-05 13:35:53,13.6,606,0,0,77.6,6.8
2025-04-05 13:35:53,12.5,606,81920,0,77.7,6.25
2025-04-05 13:35:54,0.0,606,0,0,77.8,5
